,0,1,2,3,4,5,6,7,8,11,12,13
2634,NOTARÍA 3, ACTOPAN, HIDALGO, CARACTER: TITULAR, OCAMPO 17, CENTRO  ACTOPAN, HIDALGO, Socio desde: 2011, ,notaria3actopan@msn.com,,
2635,NOTARÍA 13, PACHUCA, HIDALGO, CARACTER: TITULAR, 5 DE FEBRERO 209, PERIODISTAS  PACHUCA, HIDALGO, Socio desde: 2006, 01 771 719 6147,notariatrecepachuca@yahoo.com.mx,,
2636,NOTARÍA 1, TENANGO DE DORIA, HIDALGO, CARACTER: TITULAR, 16 DE ENERO 34, CENTRO  TENANGO DE DORIA, HIDALGO, Socio desde: 2011, ,notariapublicauno-tenango@hotmail.com,,
2637,NOTARÍA 18, PACHUCA DE SOTO, HIDALGO, CARACTER: ADSCRITO, AVENIDA VICENTE SEGURA 1601, PERIODISTA  PACHUCA DE SOTO, HIDALGO, Socio desde: 2013, ,, 'mx');lorena.olivares@noblenota.mx],
2638,NOTARÍA 1, TENANGO DE DORIA, HIDALGO, CARACTER: ADSCRITO, 16 DE ENERO 34, CENTRO  TENANGO DE DORIA, HIDALGO, Socio desde: 2011, ,notariapublicauno-tenango@hotmail.com,,
2639,NOTARÍA 1, JACALA DE LEDEZMA, HIDALGO, CARACTER: TITULAR, CARRETERA MEXICO LAREDO KM. 265 , CENTRO  JACALA DE LEDEZMA, HIDALGO, Socio desde: 2010, ,leo19371@live.com,,
2640,NOTARÍA 1, IXMIQUILPAN, HIDALGO, CARACTER: TITULAR, AV. FELIPE ANGELES 9A INT. 7 Y 8, CENTRO  IXMIQUILPAN, HIDALGO, Socio desde: 2018, 01 759 723 04 49,marcelapascoe@gmail.com,,
2641,NOTARÍA 2, TULA DE ALLENDE, HIDALGO, CARACTER: ADSCRITO, MATAMOROS 204, BARRIO ALTO  TULA DE ALLENDE, HIDALGO, Socio desde: 1999, 01 773 732 0075,marcelavieyra@prodigy.net.mx,,
2642,NOTARÍA 3, ZACUALTIPAN HIDALGO, HIDALGO, CARACTER: TITULAR, CALLE OLIVO 3 INT. 2DO PISO, CENTRO  ZACUALTIPAN HIDALGO, HIDALGO, Socio desde: 2011, ,notzacualtipan3@hotmail.com,,
2643,NOTARÍA 2, IXMIQUILPAN, HIDALGO, CARACTER: TITULAR, PRIVADA DE PLAZA JUAREZ 10, CENTRO  IXMIQUILPAN, HIDALGO, Socio desde: 1995, 0175 9723 0421,notaria2ixmiquilpan@hotmail.com,,
2644,NOTARÍA 5, SAHAGUN, HIDALGO, CARACTER: ADSCRITO, AV IGNACIO ALLENDE 11-A INT. SEGUNDO PISO, CENTRO  SAHAGUN, HIDALGO, Socio desde: 2014, 01 791 9153 323,notaria_05@hotmail.com,,
2645,NOTARÍA 1, ATOTONILCO EL GRANDE, HIDALGO, CARACTER: TITULAR, AV. JUAREZ S/N, CENTRO  ATOTONILCO EL GRANDE, HIDALGO, Socio desde: 2004, 01 774 74 300 43,lyemurillo@yahoo.com.mx,,
2646,NOTARÍA 6, TULANCINGO, HIDALGO, CARACTER: TITULAR, 1 DE MAYO PONIENTE INT. 306, CENTRO  TULANCINGO, HIDALGO, Socio desde: 2005, 01 775 11 203 14,notaria6tulancingo@prodigy.net.mx,,
2647,NOTARÍA 8, TIZAYUCA, HIDALGO, CARACTER: TITULAR, AVENIDA JUARES NORTE 89-A, CUXTITLA  TIZAYUCA, HIDALGO, Socio desde: 2016, 017797967725,notaria8.tizayuca@gmail.com,,
2648,NOTARÍA 8, TLAXCOAPAN, HIDALGO, CARACTER: TITULAR, AV. REVOLUCION 4, CENTRO  TLAXCOAPAN, HIDALGO, Socio desde: 2006, 01 778 737 14 52,notaria8tlax@hotmail.com,,
2649,NOTARÍA 1, TULANCINGO, HIDALGO, CARACTER: TITULAR, PASAJE CUAUHTEMOC 2 INT. ALTOS, CENTRO  TULANCINGO, HIDALGO, Socio desde: 2010, 01 775 753 14 22,marisela.marin@gmail.com,,
2650,NOTARÍA 4, PROGRESO DE OBREGON, HIDALGO, CARACTER: TITULAR, PLAZA CONSTITUCION 12 INT. 7, CENTRO  PROGRESO DE OBREGON, HIDALGO, Socio desde: 2005, 01 738-73-57-558,notaria4mix@hotmail.com,,
2651,NOTARÍA 3, TIZAYUCA, HIDALGO, CARACTER: ADSCRITO, AV. JUAREZ NORTE 115, CENTRO  TIZAYUCA, HIDALGO, Socio desde: 2010, 01 779 796 2515,mepml@hotmail.com,,
2652,NOTARÍA 6, PACHUCA, HIDALGO, CARACTER: TITULAR, JAIME NUNO 304, PERIODISTAS  PACHUCA, HIDALGO, Socio desde: 1998, 01 771 713-27-77,notaria6pachuca@gmail.com,,
2653,NOTARÍA 6, PACHUCA, HIDALGO, CARACTER: ADSCRITO, JAIME NUNO 304, PERIODISTA  PACHUCA, HIDALGO, Socio desde: 2015, ,martinislass@gmail.com,,
2654,NOTARÍA 2, ATOTONILCO EL GRANDE, HIDALGO, CARACTER: TITULAR, CUAUHTEMOC 200, ATOTONILCO EL GRANDE CENTRO  ATOTONILCO EL GRANDE, HIDALGO, Socio desde: 2015, 01 774 743 0257,notariapublica2_atotonilco@hotmail.com,,
2655,NOTARÍA 5, TULANCINGO, HIDALGO, CARACTER: ADSCRITO, AV. JUAREZ SUR 109, CENTRO  TULANCINGO, HIDALGO, Socio desde: 1989, 01 775 753.42.45,notarianum5tulancingo@hotmail.com,,
2656,NOTARÍA 1, ACTOPAN, HIDALGO, CARACTER: TITULAR, ZARAGOZA 1 – A INT. ALTOS 1,2,3 Y 5, CENTRO  ACTOPAN, HIDALGO,, 'prodigy', 'net.mx');loma620615@prodigy.net.mx]
2657,NOTARÍA 1, HUEJUTLA, HIDALGO, CARACTER: TITULAR, GENERALES AZUARA 27, CENTRO  HUEJUTLA, HIDALGO, Socio desde: 1998, (01 789) 896-03-86,notaria1huejutla@prodigy.net.mx,,
2658,NOTARÍA 1, MOLANGO DE ESCAMILLA, HIDALGO, CARACTER: TITULAR, PLAZA DE LA REPUBLICA 25, CENTRO  MOLANGO DE ESCAMILLA, HIDALGO, Socio desde: 2000, 01-774-74-504-75,oscarjaime5@prodigy.net.mx,,
2659,NOTARÍA 2, HUICHAPAN, HIDALGO, CARACTER: ADSCRITO, BENITO JUAREZ 12, CENTRO  HUICHAPAN, HIDALGO, Socio desde: 2018, 01 761 782 07 09,notaria2huichapan@hotmail.com,,
2660,NOTARÍA 18, PACHUCA, HIDALGO, CARACTER: TITULAR, AV. VICENTE SEGURA 1601 INT. 1, PERIODISTA  PACHUCA, HIDALGO, Socio desde: 1992, ,luis.noble@noblenota.mx,,
2661,NOTARÍA 1, PACHUCA DE SOTO, HIDALGO, CARACTER: TITULAR, MATAMOROS 303, CENTRO  PACHUCA DE SOTO, HIDALGO, Socio desde: 1976, ,notaria1pachuca@yahoo.com.mx,,
2662,NOTARÍA 1, TULA DE ALLENDE, HIDALGO, CARACTER: TITULAR, LEANDRO VALLE 37, CENTRO  TULA DE ALLENDE, HIDALGO, Socio desde: 2000, 0177 3732 0240,rasicilia@hotmail.com,,
2663,NOTARÍA 1, ZIMAPAN, HIDALGO, CARACTER: TITULAR, LEANDRO VALLE S/N, CENTRO  ZIMAPAN, HIDALGO, Socio desde: 2003, 01 75 97 28 23 99,galindo_56@hotmail.com,,
2664,NOTARÍA 2, HUICHAPAN, HIDALGO, CARACTER: TITULAR, BENITO JUAREZ 12, CENTRO  HUICHAPAN, HIDALGO, Socio desde: 2007, 17617821868,notaria2huichapan@hotmail.com,,
2665,NOTARÍA 2, ACTOPAN, HIDALGO, CARACTER: TITULAR, I. ALLENDE 68, CENTRO  ACTOPAN, HIDALGO, Socio desde: 2003, 0177 2727 2706,rociogtzrivera1@hotmail.com,,
2666,NOTARÍA 9, TULA DE ALLENDE, HIDALGO, CARACTER: TITULAR, IGNACIO ALLENDE 4, CENTRO  TULA DE ALLENDE, HIDALGO, Socio desde: 2010, 01 773 732 2868,rodolfomiranda@notaria9tula.com,,
2667,NOTARÍA 2, ZACUALTIPAN DE ANGELES, HIDALGO, CARACTER: TITULAR, AV. VARGAS LUGO 7, CENTRO  ZACUALTIPAN DE ANGELES, HIDALGO, Socio desde: 2008, 01 774 742 5503,notariolicnerisosa@hotmail.com,,
2668,NOTARÍA 26, PACHUCA, HIDALGO, CARACTER: TITULAR, BOULEVARD VALLE DE SAN JAVIER 433, FRACCIONAMIENTO VALLE DE SAN JAVIER  PACHUCA, HIDALGO, Socio desde: 2011, 7717197431,sgonzalez@colegiodenotarioshidalgo.org.mx,,
2669,NOTARÍA 5, IXMIQUILPAN, HIDALGO, CARACTER: ADSCRITO, AV. INSURGENTES 18-A, JESUS  IXMIQUILPAN, HIDALGO, Socio desde: 2013, ,notaria5ixmiquilpan@gmail.com,,
2670,NOTARÍA 09, TIZAYUCA, HIDALGO, CARACTER: TITULAR, AVENIDA JUAREZ SUR 55 INT. 1ER PISO–, CENTRO  TIZAYUCA, HIDALGO, Socio desde: 2017, 01 779 796 37 48,notaria9tizayuca@gmail.com,,
2671,NOTARÍA 5, PROGRESO DE OBREGON, HIDALGO, CARACTER: TITULAR, AVENIDA EMILIANO ZAPATA 80-A INT. 2DO. PISO INTERIOR 2, CENTRO  PROGRESO DE OBREGON, HIDALGO, Socio desde: 2011, 01 738 7358 006,notaria5mixquiahuala@hotmail.com,,
2672,NOTARÍA 7, TULA DE ALLENDE, HIDALGO, CARACTER: TITULAR, AV. LEANDRO VALLE 102 INT. 10, CENTRO  TULA DE ALLENDE, HIDALGO, Socio desde: 2003, 0177 3733 6020,7336020@prodigy.net.mx,,
2673,NOTARÍA 11, PACHUCA, HIDALGO, CARACTER: TITULAR, LEANDRO VALLE 200, CENTRO  PACHUCA, HIDALGO, Socio desde: 1989, 01 771-715-16-34,notaria11_pa@hotmail.com,,
2674,NOTARÍA 7, ACTOPAN, HIDALGO, CARACTER: TITULAR, LERDO DE TEJADA 97, OBRERA  ACTOPAN, HIDALGO, Socio desde: 2016, 772 728 23 73,vkananm@n7a.com.mx,,
2675,NOTARÍA 5, SAHAGUN, HIDALGO, CARACTER: TITULAR, AV. IGNACIO ALLENDE S/N INT. LETRA A SEGUNDO PISO, CENTRO  SAHAGUN, HIDALGO, Socio desde: 2019, 01 791 915 33 34,notaria_05@hotmail.com,,
2676,NOTARÍA 8, ACTOPAN, HIDALGO, CARACTER: TITULAR, ALLENDE 39, CENTRO  ACTOPAN, HIDALGO, Socio desde: 2016, 7727282303,notariaochoactopan@outlook.com,,
2677,NOTARÍA 17, PACHUCA, HIDALGO, CARACTER: ADSCRITO, JOSE MARIA BANDERA 800, FRACCIONAMIENTO TIRO TULA  PACHUCA, HIDALGO, Socio desde: 2012, 01 771 107 0946,contacto@notaria17hidalgo.com,,
2678,NOTARÍA 3, PACHUCA DE SOTO, HIDALGO, CARACTER: ADSCRITO, BLVD. VALLE DE SAN JAVIER 101 INT. 5 PISO, VALLE DE SAN JAVIER  PACHUCA DE SOTO, HIDALGO, Socio desde: 2019, 01771 18 3581,ykt@notariatrespachuca.mx,,
2679,NOTARÍA 88, ESTADO DE MEXICO, ESTADO DE MEXICO, CARACTER: TITULAR, TLATLAYA 2 INT. 1, CENTRO URBANO  ESTADO DE MEXICO, ESTADO DE MEXICO, Socio desde: 2016, 5575937667,notaria88em@notaria88em.com,,
2680,NOTARÍA 108, CUAUTITLAN IZCALLI, ESTADO DE MEXICO, CARACTER: TITULAR, AV. DE LOS CHOPOS 44, ARCOS DEL ALBA  CUAUTITLAN IZCALLI, ESTADO DE MEXICO, Socio desde: 2000, 5873 3000,briceno@notaria108.mx,,
2681,NOTARÍA 183, NAUCALPAN DE JUAREZ, ESTADO DE MEXICO, CARACTER: TITULAR, FUENTE DE PIRAMIDES 16 INT. PISO 10, OFNA. 1, LOMAS DE TECAMACHALCO  NAUCALPAN DE JUAREZ, ESTADO DE MEXICO, Socio desde: 2018,, 'mx');a.agundis@notaria183.mx],
2682,NOTARÍA 150, METEPEC, ESTADO DE MEXICO, CARACTER: TITULAR, AVENIDA TECNOLOGICO 124, LA VIRGEN  METEPEC, ESTADO DE MEXICO, Socio desde: 2006, 01 722 1 79 42 65,atencionaclientes@notaria150.com.mx,,
2683,NOTARÍA 44, HUIXQUILUCAN, ESTADO DE MEXICO, CARACTER: TITULAR, AV. DE LOS BOSQUES 137, LOMAS DE TECAMACHALCO  HUIXQUILUCAN, ESTADO DE MEXICO, Socio desde: 1995, 59-50 01 02,apt@notaria44.com.mx,,
2684,NOTARÍA 177, IXTLAHUACA, ESTADO DE MEXICO, CARACTER: INTERINO, MARIO MORENO REYES 100, SAN JOAQUIN, EL JUNCO  IXTLAHUACA, ESTADO DE MEXICO, Socio desde: 2013,, 'com');notaria177@gmail.com],
2685,NOTARÍA 28, NEZAHUALCOYOTL, ESTADO DE MEXICO, CARACTER: INTERINO, SORJUANA INES DE LA CRUZ 411, EVOLUCION  NEZAHUALCOYOTL, ESTADO DE MEXICO, Socio desde: 2015, ,afgm28@live.com.mx,,
2686,NOTARÍA 17, TLALNEPANTLA, ESTADO DE MEXICO, CARACTER: INTERINO, CONVENTO DE ACTOPAN 18, JARDINES DE SANTA MONICA  TLALNEPANTLA, ESTADO DE MEXICO, Socio desde: 2012, EXT. 114,alfredocaso@notaria17edomex.com.mx,,
2687,NOTARÍA 163, MEXICO, ESTADO DE MEXICO, CARACTER: INTERINO, AV. DE LAS FUENTES 49 B INT. PISO 2, LOMAS DE TECAMACHALCO  MEXICO, ESTADO DE MEXICO, Socio desde: 2018, 24 87 35 83,anaporrasnot163@hotmail.com,,
2688,NOTARÍA 94, TOLUCA, ESTADO DE MEXICO, CARACTER: INTERINO, PROLONGACION 5 DE MAYO 938 INT. 201, VALLE DON CAMILO  TOLUCA, ESTADO DE MEXICO, Socio desde: 2000, 0172 2212 8003,augarte_not94@prodigy.net.mx,,
2689,NOTARÍA 160, ECATEPEC, ESTADO DE MEXICO, CARACTER: TITULAR, VIA MORELOS 421 INT. DESP 32, SANTA CLARA  ECATEPEC, ESTADO DE MEXICO, Socio desde: 2006, 3640 3671,aviesca@notaria160.com.mx,,
2690,NOTARÍA 122, ECATEPEC, ESTADO DE MEXICO, CARACTER: TITULAR, VICENTE VILLADA 9, SAN CRISTOBAL CENTRO  ECATEPEC, ESTADO DE MEXICO, Socio desde: 2000, 36 11 08 95,ahp@notariahoffmann.com.mx,,
2691,NOTARÍA 152, LERMA, ESTADO DE MEXICO, CARACTER: TITULAR, PASEO TOLLOCAN INT. LOCALES 6, 7 Y 8, LA ESTACION  LERMA, ESTADO DE MEXICO, Socio desde: 2005,, 'com.mx');notariapublica152@yahoo.com.mx],
2692,NOTARÍA 139, ECATEPEC DE MORELOS, ESTADO DE MEXICO, CARACTER: INTERINO, AVE. REVOLUCIÓN 40 INT. B, SANTA AGUEDA  ECATEPEC DE MORELOS, ESTADO DE MEXICO, Socio desde: 2005, LOS MISMOS,arabela@notaria139edomex.com,,
2693,NOTARÍA 141, CHALCO, ESTADO DE MEXICO, CARACTER: TITULAR, SAN SEBASTIAN 15, BARRIO SAN SEBASTIAN  CHALCO, ESTADO DE MEXICO, Socio desde: 2018, 59 75 37 46 ,delariva@notariapublica141chalco.com,,
2694,NOTARÍA 41, TOLUCA , ESTADO DE MEXICO, CARACTER: TITULAR, SAN JUAN 108, FRACC PLAZAS DE SAN BUENAVENTURA  TOLUCA , ESTADO DE MEXICO, Socio desde: 2016, 167-4141,contacto@notaria41edomex.com,,
2695,NOTARÍA 19, TLALNEPANTLA, ESTADO DE MEXICO, CARACTER: TITULAR, VALLARTA 26 INT. 1ER PISO, CENTRO  TLALNEPANTLA, ESTADO DE MEXICO, Socio desde: 1988, 53-90-92-66,agp@notario19.com.mx,,
2696,NOTARÍA 170, METEPEC, ESTADO DE MEXICO, CARACTER: SUPLENTE, AVENIDA SOLIDARIDAD LA TORRES PONIENTE 401 INT. LOCAL B, SAN CARLOS  METEPEC, ESTADO DE MEXICO, Socio desde: 2011, 01 722 437 9819,notaria170edomexfm@gmail.com,,
2697,NOTARÍA 144, TOLUCA, ESTADO DE MEXICO, CARACTER: INTERINO, ANDRES QUINTANA ROO 703, CIPRES  TOLUCA, ESTADO DE MEXICO, Socio desde: 2006, 01 722 280 9885,notaria144toluca@yahoo.com.mx,,
2698,NOTARÍA 97, VALLE DE BRAVO, ESTADO DE MEXICO, CARACTER: INTERINO, A.U. BENITO JUAREZ GARCIA S/N, SANCHEZ  VALLE DE BRAVO, ESTADO DE MEXICO, Socio desde: 2017, 01 726 26 27 120,contacto@not97edomex.mx,,
2699,NOTARÍA 95, HUIXQUILUCAN, ESTADO DE MEXICO, CARACTER: INTERINO, AV. DE LOS BOSQUES 169, LOMAS DE TECAMACHALCO  HUIXQUILUCAN, ESTADO DE MEXICO, Socio desde: 2003, TEL Y FAX,arturo.gonzalez@notaria95.com.mx,,
2700,NOTARÍA 123, TOLUCA, ESTADO DE MEXICO, CARACTER: TITULAR, BOULEVARD TOLUCA-METEPEC, NORTE 117 INT. DESP 201, RANCHO SAN RAFAEL  TOLUCA, ESTADO DE MEXICO, Socio desde: 2005,, 'com');not123edomex@gmail.com],
2701,NOTARÍA 187, TOLUCA, ESTADO DE MEXICO, CARACTER: INTERINO, AV. SOLIDARIDAD LAS TORRES S/N, LA PROVIDENCIA  TOLUCA, ESTADO DE MEXICO, Socio desde: 2018, 01 722 211 52 80,anotaria187@gmail.com,,
2702,NOTARÍA 178, NAUCALPAN, ESTADO DE MEXICO, CARACTER: TITULAR, CIRCUITOS MEDICOS 24 INT. PRIMER PISO, CIUDAD SATELITE  NAUCALPAN, ESTADO DE MEXICO, Socio desde: 2013, 53740624,notario178@yahoo.com,,
2703,NOTARÍA 87, TOLUCA, ESTADO DE MEXICO, CARACTER: INTERINO, PASEO TOLLOCAN 904 PTE, MORELOS  TOLUCA, ESTADO DE MEXICO, Socio desde: 2003, 0172 2217 8910,notaria87edomex@hotmail.com,,
2704,NOTARÍA 110, ATIZAPAN DE ZARAGOZA, ESTADO DE MEXICO, CARACTER: TITULAR, AVENIDA DE LOS JINETES 185, FRACC. LAS ARBOLEDAS  ATIZAPAN DE ZARAGOZA, ESTADO DE MEXICO, Socio desde: 1996, 5370.18.38,carlosfrancisco_castro@yahoo.com.mx,,
2705,NOTARÍA 129, COACALCO DE BERRIOZABAL, ESTADO DE MEXICO, CARACTER: TITULAR, BOULEVARD DE LAS ROSAS 4 Y 6, VILLA DE LAS FLORES 2A. SECCION  COACALCO DE BERRIOZABAL, ESTADO DE MEXICO, Socio desde: 2004, LOS MISMOS,chp@notariahoffmann.com.mx,,
2706,NOTARÍA 67, TOLUCA, ESTADO DE MEXICO, CARACTER: INTERINO, MARIANO MATAMOROS 200 INT. DESPACHO 106, CENTRO  TOLUCA, ESTADO DE MEXICO, Socio desde: 2011, 722 2133234,not67tol@prodigy.net.mx,,
2707,NOTARÍA 22, ECATEPEC, ESTADO DE MEXICO, CARACTER: TITULAR, AV. LOPEZ MATEOS 24, CENTRO  ECATEPEC, ESTADO DE MEXICO, Socio desde: 1984, 5787.37. 69,notario22edomex@gmail.com,,
2708,NOTARÍA 153, NAUCALPAN, ESTADO DE MEXICO, CARACTER: INTERINO, AV. FUENTE DE TEMPLANZA 19 INT. P.B. ‘B’, LOMAS DE TECAMACHALCO  NAUCALPAN, ESTADO DE MEXICO, Socio desde: 2007, 55 89 32 37,notaria@not153.com.mx,,
2709,NOTARÍA 159, HUIXQUILUCAN, ESTADO DE MEXICO, CARACTER: TITULAR, AV. JESUS DEL MONTE 32 INT. PISO 6 DESP. 601/602, EX HACIENDA JESUS DEL MONTE  HUIXQUILUCAN, ESTADO DE MEXICO, Socio desde: 2011, 52 914 858,jvillicana@notaria159.com.mx,,
2710,NOTARÍA 105, NAUCALPAN, ESTADO DE MEXICO, CARACTER: TITULAR, BLVD. AVILA CAMACHO 460 EDIF C INT. DESP 101 Y 102, SN. ANDRES ATOTO  NAUCALPAN, ESTADO DE MEXICO, Socio desde: 2001, 53 59.54.43,c.zuckermann@notaria105.com,,
2711,NOTARÍA 80, TECAMACHALCO, ESTADO DE MEXICO, CARACTER: TITULAR, FUENTE DE LOS TRITONES 24 INT. 1ER PISO, LOMAS DE TECAMACHALCO  TECAMACHALCO, ESTADO DE MEXICO, Socio desde: 1983, 5589 5785,dagodi@prodigy.net.mx,,
2712,NOTARÍA 52, ZUMPANGO, ESTADO DE MEXICO, CARACTER: TITULAR, ZARAGOZA 1 INT. DESP 12 Y 13, CENTRO  ZUMPANGO, ESTADO DE MEXICO, Socio desde: 2000, 01 591 917.01.41,notaria52edomex@hotmail.com,,
2713,NOTARÍA 143, HUIXQUILUCAN, ESTADO DE MEXICO, CARACTER: TITULAR, FUENTES CERES 19, LOMAS DE TECAMACHALCO  HUIXQUILUCAN, ESTADO DE MEXICO, Socio desde: 2006, 22 24 3535,eric.garzon@notaria143.com.mx,,
2714,NOTARÍA 142, TLALNEPANTLA, ESTADO DE MEXICO, CARACTER: TITULAR, CONVENTO CORPUS CRISTI 50, JARDINES DE STA MONICA  TLALNEPANTLA, ESTADO DE MEXICO, Socio desde: 2005, 11 06 34 88,emacedo@notaria142.com,,
2715,NOTARÍA 117, TECAMAC, ESTADO DE MEXICO, CARACTER: TITULAR, AVE.CINCO DE MAYO 18, CENTRO  TECAMAC, ESTADO DE MEXICO, Socio desde: 1994, 5934 6335,not117edomex@prodigy.net.mx,,
2716,NOTARÍA 47, ESTADO DE MEXICO, ESTADO DE MEXICO, CARACTER: INTERINO, FUENTE DE PIRAMIDE 1 INT. 101, LOMAS DE TECAMACHALCO  ESTADO DE MEXICO, ESTADO DE MEXICO, Socio desde: 2012, ,esa@notarias47y171.com,,
2717,NOTARÍA 74, NAUCALPAN, ESTADO DE MEXICO, CARACTER: TITULAR, AV. ADOLFO LOPEZ MATEOS 33 INT. A, JARDINES DE SAN MATEO  NAUCALPAN, ESTADO DE MEXICO, Socio desde: 2011, ,eaguilar@notaria74.com,,
2718,NOTARÍA 3, ESTADO DE MEXICO, ESTADO DE MEXICO, CARACTER: SUPLENTE, SOR JUANA INES DE LA CRUZ 8, TLALNEPANTLA  ESTADO DE MEXICO, ESTADO DE MEXICO, Socio desde: 2012, 53901672,enrique@n3.com.mx,,
2719,NOTARÍA 191, NAUCALPAN DE JUAREZ, ESTADO DE MEXICO, CARACTER: INTERINO, BOULEVARD MANUEL AVILA CAMACHO 685 INT. 303, INDUSTRIAL ALCE BLANCO  NAUCALPAN DE JUAREZ, ESTADO DE MEXICO, Socio desde: 2017, 46 14 88 48,erastomartinez@notaria191.com,,
2720,NOTARÍA 148, TOLUCA, ESTADO DE MEXICO, CARACTER: INTERINO, MARIANO MATAMOROS 803, FRANCISCO MURGUIA  TOLUCA, ESTADO DE MEXICO, Socio desde: 2007, 01 722 277 83 77,contacto@148em.mx,,
2721,NOTARÍA 6, TOLUCA, ESTADO DE MEXICO, CARACTER: TITULAR, JOSE VICENTE VILLADA SUR 205, CENTRO  TOLUCA, ESTADO DE MEXICO, Socio desde: 1992, LAS DOS LINEAS,notario6@hotmail.com,,
2722,NOTARÍA 182, METEPEC, ESTADO DE MEXICO, CARACTER: TITULAR, AVENIDA TECNOLOGICO 1101 NORTE LOCAL B-9, AGRICOLA BELLAVISTA  METEPEC, ESTADO DE MEXICO, Socio desde: 2016, 017222716659,notaria182metepec@gmail.com,,
2723,NOTARÍA 15, TOLUCA, ESTADO DE MEXICO, CARACTER: TITULAR, EDUARDO GONZALEZ Y PICHARDO 302, LA MERCED  TOLUCA, ESTADO DE MEXICO, Socio desde: 2011, 01 722 213 4842,notaria15mex@not15mex.com,,
2724,NOTARÍA 169, HUIXQUILUCAN, ESTADO DE MEXICO, CARACTER: INTERINO, AV. JESUS DEL MONTE 39-B INT. OFICINA 1804, JESUS DEL MONTE  HUIXQUILUCAN, ESTADO DE MEXICO, Socio desde: 2012, 36 05 1076,fdiez@notaria169emex.com,,
2725,NOTARÍA 42, NEZAHUALCOYOTL, ESTADO DE MEXICO, CARACTER: TITULAR, AV. ADOLFO LOPEZ MATEOS 463, BENITO JUAREZ  NEZAHUALCOYOTL, ESTADO DE MEXICO, Socio desde: 1975, 5792 0840,ftrueba@notaria42em.com.mx,,
2726,NOTARÍA 8, TLALNEPANTLA, ESTADO DE MEXICO, CARACTER: TITULAR, SOR JUANA INES DE LA CRUZ 11, CENTRO  TLALNEPANTLA, ESTADO DE MEXICO, Socio desde: 1994, 53 90 73 80,fvelasco@notaria-8.com,,
2727,NOTARÍA 128, TEXCOCO, ESTADO DE MEXICO, CARACTER: TITULAR, 16 DE SEPTIEMBRE 111 INT. A – 1ER PISO, CENTRO  TEXCOCO, ESTADO DE MEXICO, Socio desde: 2009, 01 595 954 6403,not128tex@hotmail.com,,
2728,NOTARÍA 23, NEZAHUALCOYOTL, ESTADO DE MEXICO, CARACTER: SUPLENTE, AVENIDA CUAUHTEMOC 13, MEXICO  NEZAHUALCOYOTL, ESTADO DE MEXICO, Socio desde: 2011, 57971096,notariokiwan@notaria23edomex.com.mx,,
2729,NOTARÍA 121, TEJUPILCO, ESTADO DE MEXICO, CARACTER: INTERINO, LEONA VICARIO 46, FLORIDA  TEJUPILCO, ESTADO DE MEXICO, Socio desde: 2017, 01 724 26 703 91,administracion@notaria121edomex.com,,
2730,NOTARÍA 127, IXTAPALUCA, ESTADO DE MEXICO, CARACTER: INTERINO, MUNICIPIO LIBRE 8, IXTAPALUCA CENTRO  IXTAPALUCA, ESTADO DE MEXICO, Socio desde: 2003, 59 72 34 73,nota127@yahoo.com.mx,,
2731,NOTARÍA 192, TLALNEPANTLA DE BAZ, ESTADO DE MEXICO, CARACTER: TITULAR, GUSTAVO BAZ 309 INT. EDIFICIO E INTERIOR 103, LA LOMA  TLALNEPANTLA DE BAZ, ESTADO DE MEXICO, Socio desde: 2017, 76 00 65 00,notaria192@notaria192.com.mx,,
2732,NOTARÍA 5, TOLUCA, ESTADO DE MEXICO, CARACTER: TITULAR, VICENTE VILLADA 122, CENTRO  TOLUCA, ESTADO DE MEXICO, Socio desde: 1973, 01722-213-41-81,notario@not5edomex.com.mx,,
2733,NOTARÍA 109, COACALCO DE BERRIOZABAL, ESTADO DE MEXICO, CARACTER: SUPLENTE, AVENIDA JOSE LOPEZ PORTILLO 132, CABECERA MUNICIPAL  COACALCO DE BERRIOZABAL, ESTADO DE MEXICO, Socio desde: 1999, 21 59 17 26,gezeta@notaria109em.com.mx,,
2734,NOTARÍA 82, TOLUCA, ESTADO DE MEXICO, CARACTER: TITULAR, JOSE VICENTE VILLADA SUR 106, CENTRO  TOLUCA, ESTADO DE MEXICO, Socio desde: 1982, 01 722 213.45.25,gabrielezetamoll@prodigy.net.mx,,
2735,NOTARÍA 7, TOLUCA DE LERDO, ESTADO DE MEXICO, CARACTER: INTERINO, MARIANO MATAMOROS SUR S/N, CENTRO  TOLUCA DE LERDO, ESTADO DE MEXICO, Socio desde: 2015, 01 722 214 4141,maris_0903@hotmail.com,,
2736,NOTARÍA 75, CUAUTITLAN MEXICO, ESTADO DE MEXICO, CARACTER: TITULAR, CALZADA DE GUADALUPE 703, TLAYACAC  CUAUTITLAN MEXICO, ESTADO DE MEXICO, Socio desde: 2012, 52906749,graciela.jimenez@notaria75edomex.com,,
2737,NOTARÍA 133, ATIZAPAN DE ZARAGOZA, ESTADO DE MEXICO, CARACTER: TITULAR, BLVD. ADOLFO LOPEZ MATEOS 9 INT. 1-B, EL POTRERO  ATIZAPAN DE ZARAGOZA, ESTADO DE MEXICO, Socio desde: 2004, LOS MISMOS,guillermo.rubio@notaria133.com.mx,,
